2018-07-06 07:17:30,56.382
2018-07-06 07:17:32,56.92
2018-07-06 07:17:33,57.996
2018-07-06 07:17:34,57.996
2018-07-06 07:17:35,58.534
2018-07-06 07:17:37,58.534
2018-07-06 07:17:38,58.534
2018-07-06 07:17:39,59.072
2018-07-06 07:17:40,59.072
2018-07-06 07:17:42,59.072
2018-07-06 07:17:43,59.61
2018-07-06 07:17:44,59.072
2018-07-06 07:17:46,60.148
2018-07-06 07:17:47,60.148
2018-07-06 07:17:48,60.148
2018-07-06 07:17:49,60.148
2018-07-06 07:17:50,60.148
2018-07-06 07:17:52,57.996
2018-07-06 07:17:54,57.996
2018-07-06 07:17:56,59.072
2018-07-06 07:17:57,60.148
2018-07-06 07:17:58,59.072
2018-07-06 07:17:59,60.148
2018-07-06 07:18:00,60.686
2018-07-06 07:18:02,60.686
2018-07-06 07:18:03,60.686
2018-07-06 07:18:04,60.148
2018-07-06 07:18:05,60.148
2018-07-06 07:18:06,60.686
2018-07-06 07:18:07,60.686
2018-07-06 07:18:08,61.224
2018-07-06 07:18:10,61.224
2018-07-06 07:18:11,61.224
2018-07-06 07:18:12,61.762
2018-07-06 07:18:13,61.762
2018-07-06 07:18:14,61.224
2018-07-06 07:18:16,61.224
2018-07-06 07:18:17,61.224
2018-07-06 07:18:18,61.224
2018-07-06 07:18:19,61.762
2018-07-06 07:18:20,61.762
2018-07-06 07:18:21,61.224
2018-07-06 07:18:23,61.762
2018-07-06 07:18:24,61.224
2018-07-06 07:18:25,61.224
2018-07-06 07:18:26,61.762
2018-07-06 07:18:28,61.762
2018-07-06 07:18:29,62.3
2018-07-06 07:18:30,62.838
2018-07-06 07:18:31,62.3
2018-07-06 07:18:32,62.3
2018-07-06 07:18:33,62.3
2018-07-06 07:18:35,62.3
2018-07-06 07:18:36,62.3
2018-07-06 07:18:37,62.3
2018-07-06 07:18:38,62.838
2018-07-06 07:18:39,62.838
2018-07-06 07:18:40,63.376
2018-07-06 07:18:42,62.838
2018-07-06 07:18:43,62.838
2018-07-06 07:18:44,62.838
2018-07-06 07:18:45,62.838
2018-07-06 07:18:46,62.838
2018-07-06 07:18:47,62.3
2018-07-06 07:18:48,62.838
2018-07-06 07:18:49,62.838
2018-07-06 07:18:50,63.376
2018-07-06 07:18:52,62.3
2018-07-06 07:18:53,62.3
2018-07-06 07:18:54,62.838
2018-07-06 07:18:55,63.376
2018-07-06 07:18:56,62.3
2018-07-06 07:22:17,56.92
2018-07-06 07:22:19,56.92
2018-07-06 07:22:22,56.382
2018-07-06 07:22:23,57.458
2018-07-06 07:22:24,57.996
2018-07-06 07:22:26,57.458
2018-07-06 07:22:28,56.382
2018-07-06 07:22:29,58.534
2018-07-06 07:22:31,58.534
2018-07-06 07:22:32,59.072
2018-07-06 07:22:33,59.61
2018-07-06 07:22:34,59.072
2018-07-06 07:22:35,60.148
2018-07-06 07:22:37,60.148
2018-07-06 07:22:38,60.148
2018-07-06 07:22:39,60.148
2018-07-06 07:22:40,60.686
2018-07-06 07:22:41,60.686
2018-07-06 07:23:00,59.61
2018-07-06 07:23:02,60.148
2018-07-06 07:23:03,60.148
2018-07-06 07:23:04,60.148
2018-07-06 07:23:05,60.148
2018-07-06 07:23:06,60.686
2018-07-06 07:23:08,61.224
2018-07-06 07:23:09,61.224
2018-07-06 07:23:10,60.686
2018-07-06 07:23:11,61.224
2018-07-06 07:23:13,62.3
2018-07-06 07:23:14,61.762
2018-07-06 07:23:15,61.762
2018-07-06 07:23:16,62.3
2018-07-06 07:23:17,61.224
2018-07-06 07:23:20,60.148
2018-07-06 07:23:21,60.686
2018-07-06 07:23:22,60.686
2018-07-06 07:23:24,61.224
2018-07-06 07:23:25,61.762
2018-07-06 07:23:26,62.3
2018-07-06 07:23:27,62.3
2018-07-06 07:23:29,60.148
2018-07-06 07:23:31,60.148
2018-07-06 07:23:32,60.686
2018-07-06 07:23:33,61.224
2018-07-06 07:23:34,62.3
2018-07-06 07:23:35,61.224
2018-07-06 07:23:36,62.3
2018-07-06 07:23:37,61.762
2018-07-06 07:23:38,62.3
2018-07-06 07:23:39,62.3
2018-07-06 07:23:40,62.838
2018-07-06 07:23:42,62.3
2018-07-06 07:23:43,62.838
2018-07-06 07:23:44,62.3
2018-07-06 07:23:45,62.3
2018-07-06 07:23:46,62.3
2018-07-06 07:23:47,62.3
2018-07-06 07:23:48,62.838
2018-07-06 07:23:49,62.3
2018-07-06 07:23:50,62.838
2018-07-06 07:23:52,61.762
2018-07-06 07:23:54,60.686
2018-07-06 07:23:55,61.224
2018-07-06 07:23:56,61.762
2018-07-06 07:23:57,62.3
2018-07-06 07:23:58,62.3
2018-07-06 07:23:59,62.3
2018-07-06 07:24:00,62.3
2018-07-06 07:24:01,62.3
2018-07-06 07:24:03,62.838
2018-07-06 07:24:04,62.3
2018-07-06 07:24:05,62.3
2018-07-06 07:24:06,62.838
2018-07-06 07:24:07,62.838
2018-07-06 07:24:08,62.838
2018-07-06 07:24:09,62.838
2018-07-06 07:24:10,62.838
2018-07-06 07:24:11,62.838
2018-07-06 07:24:12,63.376
2018-07-06 07:24:13,63.376
2018-07-06 07:24:14,62.838
2018-07-06 07:24:15,62.838
2018-07-06 07:24:17,63.376
2018-07-06 07:24:18,63.376
2018-07-06 07:24:19,62.838
2018-07-06 07:24:20,63.376
2018-07-06 07:24:21,63.376
2018-07-06 07:24:22,63.914
2018-07-06 07:24:23,63.914
2018-07-06 07:24:24,63.376
2018-07-06 07:24:25,63.376
2018-07-06 07:24:27,63.376
2018-07-06 07:24:28,63.376
2018-07-06 07:24:29,63.376
2018-07-06 07:24:30,64.452
2018-07-06 07:24:31,63.376
2018-07-06 07:24:32,63.914
2018-07-06 07:24:34,62.838
2018-07-06 07:24:35,63.376
2018-07-06 07:24:36,63.914
2018-07-06 07:24:37,63.376
2018-07-06 07:24:38,63.376
2018-07-06 07:24:39,64.99
2018-07-06 07:24:40,64.452
2018-07-06 07:24:42,64.452
2018-07-06 07:24:43,63.914
2018-07-06 07:24:44,64.452
2018-07-06 07:24:45,64.452
2018-07-06 07:24:46,64.452
2018-07-06 07:24:47,63.376
2018-07-06 07:24:48,63.376
2018-07-06 07:24:49,63.914
2018-07-06 07:24:50,63.376
2018-07-06 07:24:51,64.452
2018-07-06 07:24:52,63.914
2018-07-06 07:24:53,64.452
2018-07-06 07:24:54,64.452
2018-07-06 07:24:55,64.452
2018-07-06 07:24:57,64.452
2018-07-06 07:24:58,64.452
2018-07-06 07:24:59,64.452
2018-07-06 07:25:00,64.99
2018-07-06 07:25:01,64.452
2018-07-06 07:25:02,64.452
2018-07-06 07:25:04,64.452
2018-07-06 07:25:05,64.99
2018-07-06 07:25:06,64.452
2018-07-06 07:25:07,64.452
2018-07-06 07:25:08,64.452
2018-07-06 07:25:09,64.452
2018-07-06 07:25:11,64.452
2018-07-06 07:25:12,64.452
2018-07-06 07:25:13,64.452
2018-07-06 07:25:14,64.99
2018-07-06 07:25:15,64.99
2018-07-06 07:25:16,64.99
2018-07-06 07:25:18,64.452
2018-07-06 07:25:19,64.99
2018-07-06 07:25:20,64.452
2018-07-06 07:25:21,64.452
2018-07-06 07:25:22,64.452
2018-07-06 07:25:23,64.99
2018-07-06 07:25:24,64.452
2018-07-06 07:25:26,64.452
2018-07-06 07:25:27,64.452
2018-07-06 07:25:28,64.452
2018-07-06 07:25:30,63.376
2018-07-06 07:25:31,64.99
2018-07-06 07:25:32,64.452
2018-07-06 07:25:33,64.452
2018-07-06 07:25:34,64.452
2018-07-06 10:35:19,54.768
2018-07-06 10:35:21,53.692
2018-07-06 10:35:23,53.692
2018-07-06 10:35:25,53.692
2018-07-06 10:35:27,53.692
2018-07-06 10:35:29,53.692
2018-07-06 10:35:31,54.768
2018-07-06 10:35:33,53.692
2018-07-06 10:35:35,54.768
2018-07-06 10:35:37,53.692
2018-07-06 10:35:39,54.23
2018-07-06 10:35:41,54.768
2018-07-06 10:35:43,53.692
2018-07-06 10:35:45,54.768
2018-07-06 10:35:48,54.23
2018-07-06 10:35:49,54.768
2018-07-06 10:35:51,55.844
2018-07-06 10:35:52,54.768
2018-07-06 10:35:55,55.844
2018-07-06 10:35:57,54.768
2018-07-06 10:35:59,56.382
2018-07-06 10:36:02,55.844
2018-07-06 10:36:04,55.844
2018-07-06 10:36:06,56.92
2018-07-06 10:36:09,57.996
2018-07-06 10:36:12,56.92
2018-07-06 10:36:14,56.92
2018-07-06 10:36:16,57.458
2018-07-06 10:36:19,57.996
2018-07-06 10:36:21,57.996
2018-07-06 10:36:23,57.996
2018-07-06 10:36:25,57.996
2018-07-06 10:36:27,57.996
2018-07-06 10:36:30,57.996
2018-07-06 10:36:32,57.996
2018-07-06 10:36:34,59.072
2018-07-06 10:36:37,57.996
2018-07-06 10:36:39,59.072
2018-07-06 10:36:41,59.61
2018-07-06 10:36:44,58.534
2018-07-06 10:36:46,59.072
2018-07-06 10:36:49,59.61
2018-07-06 10:36:51,59.072
2018-07-06 10:36:54,59.61
2018-07-06 10:36:56,59.61
2018-07-06 10:36:58,60.148
2018-07-06 10:37:01,58.534
2018-07-06 10:37:03,59.072
2018-07-06 10:37:06,59.072
2018-07-06 10:37:08,60.148
2018-07-06 10:37:10,59.072
2018-07-06 10:37:12,59.072
2018-07-06 10:37:14,59.072
2018-07-06 10:37:16,59.072
2018-07-06 10:37:18,59.61
2018-07-06 10:37:20,57.996
2018-07-06 10:37:22,59.072
2018-07-06 10:37:24,57.996
2018-07-06 10:37:26,57.996
2018-07-06 10:37:29,57.996
2018-07-06 10:37:31,57.996
2018-07-06 10:37:33,57.996
2018-07-06 10:37:35,57.996
2018-07-06 10:37:37,58.534
2018-07-06 10:37:39,59.072
2018-07-06 10:37:42,57.996
2018-07-06 10:37:44,59.072
2018-07-06 10:37:46,57.996
2018-07-06 10:37:47,59.072
2018-07-06 10:37:49,59.61
2018-07-06 10:37:50,59.072
2018-07-06 10:37:51,60.148
2018-07-06 10:37:54,58.534
2018-07-06 10:37:55,59.61
2018-07-06 10:37:56,59.61
2018-07-06 10:37:57,60.148
2018-07-06 10:37:59,60.148
2018-07-06 10:38:00,60.686
2018-07-06 10:38:02,59.072
2018-07-06 10:38:04,57.996
2018-07-06 10:38:06,57.996
2018-07-06 10:38:08,58.534
2018-07-06 10:38:10,57.996
2018-07-06 10:38:11,58.534
2018-07-06 10:38:12,60.148
2018-07-06 10:38:14,60.148
2018-07-06 10:38:15,60.148
2018-07-06 10:38:16,60.686
2018-07-06 10:38:17,60.686
2018-07-06 10:38:18,60.148
2018-07-06 10:38:19,60.148
2018-07-06 10:38:21,59.072
2018-07-06 10:38:23,60.148
2018-07-06 10:38:24,60.148
2018-07-06 10:38:25,60.148
2018-07-06 10:38:26,60.686
2018-07-06 10:38:27,60.686
2018-07-06 10:38:28,60.148
2018-07-06 10:38:30,61.224
2018-07-06 10:38:31,61.224
2018-07-06 10:38:32,61.224
2018-07-06 10:38:33,61.224
2018-07-06 10:38:34,61.224
2018-07-06 10:38:36,61.224
2018-07-06 10:38:37,61.224
2018-07-06 10:38:38,61.762
2018-07-06 10:38:39,61.762
2018-07-06 10:38:40,60.686
2018-07-06 10:38:42,60.148
2018-07-06 11:17:52,55.306
2018-07-06 11:17:55,53.692
2018-07-06 11:17:56,55.844
2018-07-06 11:17:58,54.768
2018-07-06 11:18:00,55.844
2018-07-06 11:18:01,56.382
2018-07-06 11:18:02,56.382
2018-07-06 11:18:03,56.92
2018-07-06 11:18:04,56.92
2018-07-06 11:18:06,57.458
2018-07-06 11:18:07,57.996
2018-07-06 11:18:08,57.996
2018-07-06 11:18:09,57.996
2018-07-06 11:18:11,57.996
2018-07-06 11:18:12,57.996
2018-07-06 11:18:13,58.534
2018-07-06 11:18:14,58.534
2018-07-06 11:18:15,59.072
2018-07-06 11:18:17,59.072
2018-07-06 11:18:18,59.072
2018-07-06 11:18:19,59.072
2018-07-06 11:18:20,59.072
2018-07-06 11:18:21,59.072
2018-07-06 11:18:22,59.072
2018-07-06 11:18:23,59.072
2018-07-06 11:18:25,59.072
2018-07-06 11:18:26,60.148
2018-07-06 11:18:27,59.61
2018-07-06 11:18:28,59.072
2018-07-06 11:18:29,60.148
2018-07-06 11:18:30,60.148
2018-07-06 11:18:31,60.148
2018-07-06 11:18:32,60.148
2018-07-06 11:18:33,60.148
2018-07-06 11:18:34,60.148
2018-07-06 11:18:35,60.148
2018-07-06 11:18:36,60.148
2018-07-06 11:18:38,60.148
2018-07-06 11:18:39,60.686
2018-07-06 11:18:40,60.686
2018-07-06 11:18:41,60.148
2018-07-06 11:18:42,60.148
2018-07-06 11:18:43,60.148
2018-07-06 11:18:44,60.148
2018-07-06 11:18:46,60.686
2018-07-06 11:18:47,60.686
2018-07-06 11:18:48,60.686
2018-07-06 11:18:50,60.686
